,loss,o1_loss,o2_loss,o3_loss,o4_loss,o5_loss,o6_loss,o1_f1,o2_f1,o3_f1,o4_f1,o5_f1,o6_f1,lr
58,398.9739074707031,0.36679595708847046,0.6330146193504333,0.633034348487854,0.6330327391624451,0.6330286860466003,0.6330220103263855,0.821654200553894,0.8026690483093262,0.8026690483093262,0.8026690483093262,0.8026690483093262,0.8026690483093262,0.00025
59,398.958251953125,0.36653703451156616,0.6329914927482605,0.6330047249794006,0.6330052614212036,0.6330034732818604,0.6329996585845947,0.8215574622154236,0.8026506900787354,0.8026506900787354,0.8026506900787354,0.8026506900787354,0.8026506900787354,0.00025
60,398.9674377441406,0.3667554259300232,0.6330015063285828,0.6330189108848572,0.6330198049545288,0.6330179572105408,0.6330137848854065,0.8214998245239258,0.8024888634681702,0.8024888634681702,0.8024888634681702,0.8024888634681702,0.8024888634681702,0.00025
61,398.9588317871094,0.36674901843070984,0.6329922676086426,0.6330047845840454,0.6330055594444275,0.6330041885375977,0.6330005526542664,0.8214996457099915,0.8026180267333984,0.8026180267333984,0.8026180267333984,0.8026180267333984,0.8026180267333984,0.00025
62,398.95892333984375,0.3666411340236664,0.6329970359802246,0.6330063939094543,0.6330065727233887,0.6330052614212036,0.6330015659332275,0.8214619159698486,0.8026662468910217,0.8026662468910217,0.8026662468910217,0.8026662468910217,0.8026662468910217,0.00025
63,398.9609680175781,0.3665696680545807,0.6329988837242126,0.6330097913742065,0.6330104470252991,0.6330084204673767,0.6330047249794006,0.8216056227684021,0.8027570843696594,0.8027570843696594,0.8027570843696594,0.8027570843696594,0.8027570843696594,0.00025
64,398.9533386230469,0.3668106496334076,0.6329853534698486,0.6329959630966187,0.6329965591430664,0.632995069026947,0.6329914927482605,0.8217794895172119,0.8026037216186523,0.8026037216186523,0.8026037216186523,0.8026037216186523,0.8026037216186523,0.00025
65,398.9657897949219,0.36672070622444153,0.633019745349884,0.633028507232666,0.6330211758613586,0.6330151557922363,0.6330103278160095,0.8216234445571899,0.8026319146156311,0.8026319146156311,0.8026319146156311,0.8026319146156311,0.8026319146156311,0.00025
66,398.9707946777344,0.3667486906051636,0.633012056350708,0.633027970790863,0.6330264210700989,0.6330243349075317,0.6330187916755676,0.8216187953948975,0.8027800917625427,0.8027800917625427,0.8027800917625427,0.8027800917625427,0.8027800917625427,0.00025
67,398.9432067871094,0.3667595386505127,0.6329770684242249,0.6329790353775024,0.6329782605171204,0.6329775452613831,0.6329774856567383,0.821872889995575,0.8026657700538635,0.8026657700538635,0.8026657700538635,0.8026657700538635,0.8026657700538635,0.00025
68,398.9557189941406,0.36667314171791077,0.6329973340034485,0.6330022215843201,0.633000373840332,0.6329992413520813,0.6329972147941589,0.8214918971061707,0.8026663661003113,0.8026663661003113,0.8026663661003113,0.8026663661003113,0.8026663661003113,0.00025
69,398.97015380859375,0.3665907680988312,0.6330087780952454,0.6330271363258362,0.6330252885818481,0.6330243945121765,0.6330192685127258,0.8218054175376892,0.8027428984642029,0.8027428984642029,0.8027428984642029,0.8027428984642029,0.8027428984642029,0.00025
70,398.9643859863281,0.36678752303123474,0.6330028772354126,0.6330162882804871,0.6330150365829468,0.6330137252807617,0.6330099105834961,0.8219759464263916,0.8024616837501526,0.8024616837501526,0.8024616837501526,0.8024616837501526,0.8024616837501526,0.00025
71,398.96221923828125,0.3665999472141266,0.6330018639564514,0.6330150961875916,0.6330127716064453,0.6330109238624573,0.6330072283744812,0.8215373754501343,0.8025693297386169,0.8025693297386169,0.8025693297386169,0.8025693297386169,0.8025693297386169,0.00025
72,398.96221923828125,0.3667689859867096,0.6329942941665649,0.6330111622810364,0.633012592792511,0.6330113410949707,0.6330071687698364,0.8217428922653198,0.8027442693710327,0.8027442693710327,0.8027442693710327,0.8027442693710327,0.8027442693710327,0.00025
73,398.9524841308594,0.36668264865875244,0.6329901814460754,0.6329962015151978,0.6329954266548157,0.6329939961433411,0.632992684841156,0.8215947151184082,0.8027529716491699,0.8027529716491699,0.8027529716491699,0.8027529716491699,0.8027529716491699,0.00025
74,398.96759033203125,0.3665122985839844,0.6330199241638184,0.6330313086509705,0.6330244541168213,0.6330199241638184,0.633016049861908,0.821735143661499,0.8026883602142334,0.8026883602142334,0.8026883602142334,0.8026883602142334,0.8026883602142334,0.00025
75,398.9621887207031,0.3665979206562042,0.6329978704452515,0.6330134272575378,0.633013904094696,0.6330122351646423,0.6330079436302185,0.8215888142585754,0.8026221990585327,0.8026221990585327,0.8026221990585327,0.8026221990585327,0.8026221990585327,0.00025
76,398.9540100097656,0.3666982650756836,0.6329880356788635,0.6329987049102783,0.6329995393753052,0.6329976320266724,0.6329947710037231,0.8218897581100464,0.8026811480522156,0.8026811480522156,0.8026811480522156,0.8026811480522156,0.8026811480522156,0.00025
77,398.96661376953125,0.36658164858818054,0.6330093741416931,0.6330237984657288,0.6330214738845825,0.6330195069313049,0.6330148577690125,0.8213080167770386,0.8026118278503418,0.8026118278503418,0.8026118278503418,0.8026118278503418,0.8026118278503418,0.00025
78,398.96624755859375,0.36664870381355286,0.6329988241195679,0.6330209374427795,0.6330220699310303,0.6330202221870422,0.6330138444900513,0.8215765357017517,0.8027098774909973,0.8027098774909973,0.8027098774909973,0.8027098774909973,0.8027098774909973,0.00025
79,398.9515380859375,0.36663636565208435,0.6329887509346008,0.6329943537712097,0.6329943537712097,0.6329935193061829,0.6329916715621948,0.8215612769126892,0.8027634024620056,0.8027634024620056,0.8027634024620056,0.8027634024620056,0.8027634024620056,0.00025
80,398.9596862792969,0.36646997928619385,0.6329999566078186,0.6330105662345886,0.633009672164917,0.6330080032348633,0.6330044865608215,0.821452260017395,0.8026360869407654,0.8026360869407654,0.8026360869407654,0.8026360869407654,0.8026360869407654,0.00025
81,398.95526123046875,0.3666314482688904,0.6329895257949829,0.6330023407936096,0.6330016851425171,0.6330002546310425,0.6329976916313171,0.8216422200202942,0.8026548624038696,0.8026548624038696,0.8026548624038696,0.8026548624038696,0.8026548624038696,0.00025
82,398.9466247558594,0.3664839267730713,0.6329859495162964,0.632986843585968,0.6329865455627441,0.6329859495162964,0.6329849362373352,0.8213260173797607,0.8026900291442871,0.8026900291442871,0.8026900291442871,0.8026900291442871,0.8026900291442871,0.00025
83,398.94635009765625,0.36651211977005005,0.63298100233078,0.632986307144165,0.6329873204231262,0.6329871416091919,0.6329848170280457,0.8218305706977844,0.8027052283287048,0.8027052283287048,0.8027052283287048,0.8027052283287048,0.8027052283287048,0.00025
84,398.9654541015625,0.36656850576400757,0.6330119371414185,0.6330276131629944,0.6330226063728333,0.633018434047699,0.6330135464668274,0.8214580416679382,0.8025566339492798,0.8025566339492798,0.8025566339492798,0.8025566339492798,0.8025566339492798,0.00025
85,398.958984375,0.3667384386062622,0.6329945921897888,0.633007824420929,0.6330080032348633,0.6330071091651917,0.6330037117004395,0.8216586709022522,0.802711546421051,0.802711546421051,0.802711546421051,0.802711546421051,0.802711546421051,0.00025
86,398.9676208496094,0.3665465712547302,0.6330021023750305,0.633023202419281,0.6330245733261108,0.6330227851867676,0.6330170035362244,0.8216674327850342,0.8026765584945679,0.8026765584945679,0.8026765584945679,0.8026765584945679,0.8026765584945679,0.00025
87,398.9521484375,0.3665727376937866,0.6329854726791382,0.6329951882362366,0.6329963207244873,0.6329957842826843,0.6329938173294067,0.8214845657348633,0.802608072757721,0.802608072757721,0.802608072757721,0.802608072757721,0.802608072757721,0.00025
88,398.9635925292969,0.36668333411216736,0.6329976916313171,0.633017361164093,0.633018434047699,0.6330165266990662,0.6330108046531677,0.8218522071838379,0.8025608658790588,0.8025608658790588,0.8025608658790588,0.8025608658790588,0.8025608658790588,0.00025
89,398.961181640625,0.36650195717811584,0.6329947710037231,0.6330128908157349,0.6330136656761169,0.6330121159553528,0.6330080032348633,0.8215932846069336,0.8027714490890503,0.8027714490890503,0.8027714490890503,0.8027714490890503,0.8027714490890503,0.00025
90,398.9580383300781,0.36668238043785095,0.632995069026947,0.6330097317695618,0.6330094337463379,0.6330060362815857,0.6330017447471619,0.8216965794563293,0.8026394844055176,0.8026394844055176,0.8026394844055176,0.8026394844055176,0.8026394844055176,0.00025
91,398.9599914550781,0.36658620834350586,0.6329993605613708,0.6330165863037109,0.633013129234314,0.6330095529556274,0.63300621509552,0.8218284249305725,0.8025866746902466,0.8025866746902466,0.8025866746902466,0.8025866746902466,0.8025866746902466,0.00025
92,398.9632873535156,0.3663695156574249,0.6330066919326782,0.6330229640007019,0.6330190300941467,0.6330152153968811,0.6330114603042603,0.8216223120689392,0.8027110695838928,0.8027110695838928,0.8027110695838928,0.8027110695838928,0.8027110695838928,0.00025
93,398.95806884765625,0.36650630831718445,0.6329935193061829,0.6330073475837708,0.6330077648162842,0.6330063939094543,0.6330043077468872,0.8219703435897827,0.8026750683784485,0.8026750683784485,0.8026750683784485,0.8026750683784485,0.8026750683784485,0.00025
94,398.9672546386719,0.36662107706069946,0.633010983467102,0.6330289244651794,0.6330252885818481,0.6330220699310303,0.6330167055130005,0.8217191100120544,0.8024600744247437,0.8024600744247437,0.8024600744247437,0.8024600744247437,0.8024600744247437,0.00025
95,398.9613952636719,0.3666074872016907,0.6329965591430664,0.6330143213272095,0.6330143809318542,0.6330127120018005,0.633008599281311,0.8215622901916504,0.8025680780410767,0.8025680780410767,0.8025680780410767,0.8025680780410767,0.8025680780410767,0.00025
96,398.9559631347656,0.36666733026504517,0.632990300655365,0.6330040097236633,0.6330036520957947,0.6330026984214783,0.633000910282135,0.8215107917785645,0.8027538657188416,0.8027538657188416,0.8027538657188416,0.8027538657188416,0.8027538657188416,0.00025
97,398.9604187011719,0.36678048968315125,0.6329941749572754,0.6330118179321289,0.6330122351646423,0.6330103278160095,0.633007287979126,0.8215285539627075,0.8025193214416504,0.8025193214416504,0.8025193214416504,0.8025193214416504,0.8025193214416504,0.00025
98,398.95355224609375,0.3667749762535095,0.6329919695854187,0.6330002546310425,0.63299959897995,0.6329982876777649,0.6329962611198425,0.8215532302856445,0.8025534749031067,0.8025534749031067,0.8025534749031067,0.8025534749031067,0.8025534749031067,0.00025
99,398.94549560546875,0.3661632239818573,0.6329806447029114,0.632987380027771,0.6329876184463501,0.6329870820045471,0.6329855918884277,0.8211573362350464,0.8026140928268433,0.8026140928268433,0.8026140928268433,0.8026140928268433,0.8026140928268433,6.25e-05
100,398.9450988769531,0.3661872148513794,0.6329799294471741,0.6329865455627441,0.6329872012138367,0.6329866051673889,0.632985532283783,0.8214144110679626,0.8026659488677979,0.8026659488677979,0.8026659488677979,0.8026659488677979,0.8026659488677979,6.25e-05
101,398.9448547363281,0.3661968410015106,0.6329803466796875,0.632986307144165,0.6329860091209412,0.6329858899116516,0.6329848766326904,0.8218121528625488,0.8025122284889221,0.8025122284889221,0.8025122284889221,0.8025122284889221,0.8025122284889221,6.25e-05
102,398.9427185058594,0.3661756217479706,0.6329790353775024,0.6329829096794128,0.6329832077026367,0.6329826712608337,0.6329824924468994,0.8217892646789551,0.8026627898216248,0.8026627898216248,0.8026627898216248,0.8026627898216248,0.8026627898216248,6.25e-05
103,398.9446716308594,0.36615586280822754,0.6329790353775024,0.632985532283783,0.6329861283302307,0.6329856514930725,0.6329846978187561,0.8218348026275635,0.8027069568634033,0.8027069568634033,0.8027069568634033,0.8027069568634033,0.8027069568634033,6.25e-05
104,398.9435119628906,0.36619076132774353,0.6329787373542786,0.6329843997955322,0.63298499584198,0.6329848170280457,0.6329834461212158,0.8214594125747681,0.8026990294456482,0.8026990294456482,0.8026990294456482,0.8026990294456482,0.8026990294456482,6.25e-05
105,398.944580078125,0.3661283850669861,0.6329805850982666,0.6329864859580994,0.632986843585968,0.6329861283302307,0.6329852938652039,0.821624219417572,0.8027006387710571,0.8027006387710571,0.8027006387710571,0.8027006387710571,0.8027006387710571,6.25e-05
106,398.94622802734375,0.3661763668060303,0.6329829692840576,0.6329910159111023,0.6329888105392456,0.6329877376556396,0.6329864859580994,0.821702778339386,0.8024798035621643,0.8024798035621643,0.8024798035621643,0.8024798035621643,0.8024798035621643,6.25e-05
107,398.94232177734375,0.3661738336086273,0.6329784393310547,0.6329821944236755,0.6329814791679382,0.6329813599586487,0.6329813003540039,0.8212113976478577,0.8025933504104614,0.8025933504104614,0.8025933504104614,0.8025933504104614,0.8025933504104614,6.25e-05
108,398.9463806152344,0.3661856949329376,0.6329814791679382,0.6329911947250366,0.6329911351203918,0.6329893469810486,0.6329877376556396,0.821532130241394,0.8026337027549744,0.8026337027549744,0.8026337027549744,0.8026337027549744,0.8026337027549744,6.25e-05
109,398.945556640625,0.3662061393260956,0.6329803466796875,0.632987916469574,0.6329879760742188,0.6329871416091919,0.6329860687255859,0.8216291666030884,0.8026677966117859,0.8026677966117859,0.8026677966117859,0.8026677966117859,0.8026677966117859,6.25e-05
110,398.9460144042969,0.36622151732444763,0.6329801082611084,0.6329885125160217,0.6329885721206665,0.6329880356788635,0.6329862475395203,0.821570634841919,0.8027070760726929,0.8027070760726929,0.8027070760726929,0.8027070760726929,0.8027070760726929,6.25e-05
111,398.9465637207031,0.3662014603614807,0.6329807043075562,0.6329902410507202,0.6329905986785889,0.6329898238182068,0.6329880356788635,0.8217100501060486,0.8026137948036194,0.8026137948036194,0.8026137948036194,0.8026137948036194,0.8026137948036194,6.25e-05
112,398.9460144042969,0.36619243025779724,0.6329799294471741,0.6329890489578247,0.6329895257949829,0.6329887509346008,0.6329872608184814,0.8214880228042603,0.8026881217956543,0.8026881217956543,0.8026881217956543,0.8026881217956543,0.8026881217956543,6.25e-05
